pageid,title,cleaned_member,intro_text,genres
170559,Russia Heat,"['Mikael Dehn', 'Julian Le Fay']","<p><b>Russia Heat</b> (1983-??) var et dansk band, der markerede sig som electro-pioner på den danske musikscene.
</p><p>Bandet bestod af Mikael Dehn (vokal og synths), Ian Maria (synths), Julian Le Fay (synths) og Jens Walter (producer). 
</p><p>Russia Heat udgav sin første 12"" maxi-single, ""Tell Me Your Name"",  på Irmgardz og blev hurtigt nummer et på Dansk Sam's hitliste (endda foran New Order). 
</p><p>Mikael Dehn (der kom fra Bohemian Workz) forlod bandet for at synge i Love Shop, og Russia Heat fik som ny forsanger Peter Scheutz, der sang Mikael Dehns tekst til <i>More Love Than Greed</i> på den anden og sidste udgivelse fra Russia Heat, <i>Bomb Beat Boys</i>. 
</p><p>Ian Maria, også kendt som Ian Ion, var senere medlem af Koxbox og The Overlords.
</p><p>Julian Le Fay blev sidenhen computerspilprogrammør i USA.
</p>",['electronic']
229280,Salem (band),"['Heather Marlatt', 'Jack Donoghue', 'John Holland (5)']","<dl><dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se Salem.</i> <small>(Se også artikler, som begynder med Salem)</small></dd></dl>
<p><b>Salem</b> er et dansk band, der opstod i 2000 med sangeren Mikkel Risbjerg og komponisten Kasper No Behrens som frontfigurer.
</p>",[]
349175,Sania,[],"<p><b>Sania</b> er en dansk musik-duo bestående af Gitte Hansen (f. 1971) og Tommy Christensen (f. 1970).
De spiller dansemusik i genrerne fra dansktop til rock.
</p><p>Sania har i efteråret '08 udgivet 3 singler, <i>Lykkens Veje</i>, <i>De Gode Gamle Dage</i> og <i>Lykken I San Fernando</i>.
I marts 2009 udgav Sania EP'en <i>Har Du Drømmen Endnu</i> indeholdende 6 numre.
I oktober 2010 udkom debutalbummet 'Vi Fester Hele Natten' indeholdende 12 gode popnumre på dansk.
</p>","['pop', 'schlager (dansk top)', 'rock']"
158066,Santa Cruz (band),"['Edinho Santa Cruz', 'Chiquinho (22)', 'Julinho (15)', 'Tacilinho']","<dl><dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se Santa Cruz.</i> <small>(Se også artikler, som begynder med Santa Cruz)</small></dd></dl>


<p><b>Santa Cruz</b> er et dansk Jazz, rock og fusionsorkester, som blev dannet i begyndelsen af 1980'erne. De fem nuværende medlemmer har alle sat sit præg på det danske musikliv gennem mange år, og alle deltager i flere forskellige musikalske projekter. Alligevel spiller de stadig sammen for at udfordre hinanden i deres helt specielle musikalske univers.
</p><p>Santa Cruz består i 2025 af:
</p>
<ul><li>Poul Halberg, (guitar)</li>
<li>Hans Ulrik, (saxofoner)</li>
<li>Frans Bak, (keyboard)</li>
<li>Bo Stief, (basguitar)</li>
<li>Klaus Menzer (trommer)</li></ul>
<p>Bandet har indspillet en CD, der kun består af duoer, hvor alle spiller duo med alle.
</p>","['rock', 'jazz']"
459828,Scarlet Chives,"['Maria Mortensen', 'Brian Batz', 'Peter Esben', 'Rasmus Lindahl & Daniel Kolind']","<p><b>Scarlet Chives</b> er et Shoegazing/Dreampop band fra Danmark. Gruppen hed tidligere Majorian. Gruppen består af Maria Mortensen, Brian Batz, Peter Esben, Rasmus Lindahl og Daniel Kolind.
</p>","['pop', 'dream pop']"
766293,Scarlet Pleasure,"['Emil Goll', 'Joachim Dencker', 'Alexander Malone', 'Louis Samson Myhre']","<p><b>Scarlet Pleasure</b> er en dansk pop- og R&amp;B-trio bestående af Emil Goll (forsanger), Joachim Dencker (trommeslager) og Alexander Malone (bass). Bandets medlemmer har kendt hinanden siden de var teenagere. Singler som ""What a life"", ""Déjá vu"", ""Good Together"" og ""Limbo"" har gjort trioen populær i Danmark
</p><p>Debutsinglen ""Windy"" fra 2014 gav bandet deres folkelige gennembrud. Sangen blev P3's Uundgåelige i februar samme år. Siden 2014 har Scarlet Pleasure fået flere og flere fans og nydt ros fra store dele af det danske anmelderkorps.
</p><p>Scarlet Pleasure har siden 2014 spillet flere udsolgte koncerter, og den har modtaget flere guld– og platinbelønnede singler, EP’er og albums. Scarlet Pleasure har vundet flere store priser, heriblandt Danish Music Awards 2017, P3 Guld 2017 og MTV EMA 2018.  Gruppen er hyppigt afspllet bl.a. på musiktjenesten Spotify.
</p>",['pop']
315272,Scatterbrain,"['Anders Brill', 'Jesper Siberg', 'Hilmer Hassig']","<p><b>Scatterbrain</b> var et dansk elektro-synth band dannet af Jesper Siberg, Jens Mose, Hilmer Hassig og Morten Torp i 1980 under navnet ""Scarlett Scatterbrain and his Scooters"". Scatterbrain er blevet kaldt ""Danmarks første elektrorockband"". Bandet spillede bl.a. til generationsmanifestationen NÅ!!80 i Huset i Magstræde den 11. oktober 1980.
</p><p>Udgav de to albums ""Keep Dancing"" (1981) og ""Mountains Go Rhythmic"" (1984) på pladeselskabet Irmgardz.
</p><p>Scatterbrain blev opløst i 1985.
</p>",['rock']
490301,Schweppenhäuser/Thomsen,"['Jakob Schweppenhäuser', 'Emil Thomsen']","<p><br>
<b>Schweppenhäuser/Thomsen</b> (forkortet SCHWTH) er en dansk elektronisk musikduo, som udgøres af Jakob Schweppenhäuser og Emil Thomsen og er baseret i Aarhus. 
Deres musik rummer både elementer af elektronika og kompositionsmusik. En stor del af deres produktion er knyttet til samarbejdet med digteren Morten Søndergaard, med hvem de har udgivet albummet <i>Hjertets abe sparker sig fri</i> (Geiger Records 2007) samt 30 minutters-værket <i>Superpositionsprincippet</i> (på kompilationen <i>audioPoesi</i>, Geiger Records/X-art 2006). Førstnævnte er bl.a. blevet kaldt ""noget af den mest intelligente digital-arkitektur, der er hørt i dette årti"" (Arko Højholt, <i>Citadel</i>) og blev belønnet med DR P2's <i>Lyt til Nyt</i>-pris 2008. I 2017 præsenterede Schweppenhäuser/Thomsen &amp; Morten Søndergaard et nyt værk, SPEOS, ved to kvadrofoniske koncerter på hhv. Radar i Aarhus og Jazzhouse i København. 
</p><p>Både Jakob Schweppenhäuser og Emil Thomsen er samtidig medlemmer af orkesteret Marybell Katastrophy, som Morten Søndergaard har skrevet flere sangtekster til. 
</p>","['jazz', 'electronic']"
131621,SEB (musikgruppe),['Sebastian Øberg Nielsen'],"<dl><dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se SEB.</i> <small>(Se også artikler, som begynder med SEB)</small></dd></dl>
<p><b>SEB</b> er en gruppe, bestående af drengene Sebastian, Magnus og Mathias fra Allerød. Gruppen deltog i MGP2006 med sangen ""Tro på os to"" og vandt. Senere vandt de også MGP Nordic med samme sang.
Gruppen SEB valgte at trække sig tilbage efter MGP 2006, fordi de ønskede et andet publikum, og ikke ville være børnestjerner. Gruppen findes dog stadig og de øver aktivt flere gange om ugen.<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden maj 2015)"">kilde mangler</span></i>]</sup>
</p><p>Sebastian, som er forsanger, er i gang med at skrive nye numre.
</p><p>SEB anno 2012 består af Sebastian Øberg, Tim Braüner og Thomas Drachmann Danielsen, og d. 29. april 2013 udgav de singlen ""Try"" på Copenhagen Records.
</p>",['eurovision pop']
898336,Sedated Angel,"['Tommy Skouboe', 'Tommy Iversen', 'Tobias Nefer', 'Christian Christensen', 'Daniel Kristensen']","<p><b>Sedated Angel</b> er et psykedelisk stonerrock band med udspring fra området omkring Kolding og Fredericia. 
</p>",['rock']
737469,She talks,"['Inge Poulsen, Henrik Madsen og Jens Poulsen']","<p><i><b>She talks</b></i> er en dansk musikgruppe bestående af Inge Poulsen, Henrik Madsen og Jens Poulsen.
De havde albumdebut i 2011, og i 2013 udgav de deres andet album <i>Heroine</i>, der blev rimelig godt modtaget.
Som deres inspiration nævner gruppen <i>The Byrds</i> og <i>Beach House</i>, og <i>She talks</i> <i>Heroine</i>s musik er karakteriseret som ""sødmefuld popmusik med klare hilsner til tresserne, ringlende guitarer, kælen ungpigevokal og bittersøde tekster"".
</p>",['pop']
702018,Sink Ships,"['Carl Coleman', 'Matthew Moller', 'Brian Della Valle', 'Emilia Olson', 'Theis Mikkelsen']","<p><b>Sink Ships</b> er et dansk/australsk alt-country band dannet i 2009, København af to australiere Carl Coleman og Matthew Moller. 
Udover de to australiere er bandet bestående af en canadier, svensker og et par danskere. Bandet har varmet op for flere danske kunstnere, her i blandt The Rumour Said Fire hvor Carl Coleman varmet op under flere koncerter.
</p>",['country']
486333,Sinusstøv,"['Hannah Schneider', 'Søren Friis Dam', 'Claus Pedersen']","<p><b>Sinusstøv</b> er et musikalsk projekt mellem sangerinden og musikeren Hannah Schneider og de elektroniske musikere og producere Søren Friis Dam og Claus Pedersen. Trioen har siden 2009 bedrevet sangskrivning pr. langdistance og således sat deres musik sammen via Skype mellem Aarhus og København. Sinusstøvs musik kan bedst beskrives som en blanding af electronica og pop. Sinusstøv lægger vægt på, at musikken har et unikt udtryk. De få akustiske elementer, som anvendes i musikken, smeltes sammen med de elektroniske beats og digitale støj-lyde til et intensivt og facetteret lydbillede.
</p>","['pop', 'electronic']"
950294,Sirius (band),"['Ole Bredahl', 'Mogens Holm Andersen', 'Susanne Hamalainen', 'Susanne Winstrøm']","<dl><dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se Sirius.</i> <small>(Se også artikler, som begynder med Sirius)</small></dd></dl>

<p><b>Sirius</b> var et dansk dansktop-band fra 1970'erne og 1980'erne. Bandet udsprang af Sir Henry &amp; His Butlers og bestod af Ole Bredahl, Mogens Holm Andersen, Susanne Hamalainen og Susanne Winstrøm.
</p><p>Bandet huskes bedst for sangen <i>Ka' du ha' det rigtig godt</i> fra 1977 og deltog også i Dansk Melodi Grand Prix 1988 med sangen <i>Ene</i>.
</p>","['schlager (dansk top)', 'eurovision pop']"
142212,The Skandals,['Dan Flynn'],"<p><b>The Skandals</b> er et 7 personers skaband fra København med unge musikere. The Skandals har siden deres start i 2005 spillet i det meste af Danmark og Sverige.
The Skandals er bemærkelsesværdige både grundet deres utraditionelle genrevalg, men også fordi de er aktive i så ung en alder. Da bandet debuterede i 2005 var medlemmerne blot 12-13 år gamle.
De spiller deres bud på den energiske 1wave ska, hvis oprindelse fandt sted på Jamaica i slut50’erne – 60’erne, mikset med andre jamaicanske stilarter såsom roots-reggae.
</p><p>The Skandals inspillede deres første plade i midten af oktober 2008 og den udkommer den 6. marts 2009. 
</p><p>The Skandals har spillet sammen med / varmet op for kunstnere som Pato, Natasja, Magtens Korridorer, The Slackers, Bliglad, Babylove &amp; the Van Dangos og Alton Ellis
</p>",['reggae']
232532,Skrammelorkestret BØWL,[],"<p><b>BØWL</b> var et dansk skrammelorkester, som spillede musik indenfor genren ""Showorkester"". Orkestret blev grundlagt omkring 1990 og bestod af tolv medlemmer, der stort set alle var udøvende balmusikere. (pr. 12. december 2007).
</p><p>Det eneste krav, man stillede til orkestrets medlemmer var, at ingen måtte spille på deres sædvanlige instrument. Alle orkestrets medlemmer optrådte med flere forskellige instrumenter, bl.a. keyboard, trompet, trombone, bas, guitar, harmonika, sax, pennywhistle og trommer samt wc-guitar, el-ukulele og lommetrombone. Orkestret, som havde en noget aparte påklædning, har bl.a. optrådt på Uldum Gademusik Festival og Visefestivalen i Egersund (Norge) i 2004.
Skrammelorkesteret BØWL stoppede den 1. januar 2015.
</p>",[]
374114,Slaraffenland (musikgruppe),[],"<p><b>Slaraffenland</b> er en dansk musikgruppe, dannet i København i 2002 af Christian Taagehøj, Mike Taagehøj, Bjørn Heebøll, Niklas Antonsson og Jeppe Skjold. Gruppen har udgivet to albums samt en række EP'er og arbejder for tiden på deres tredje album <i>We're on Your Side</i>, som udsendes 7. september 2009.  De har bl.a. optrådt på SXSW-festivalen i Texas og sammen med Efterklang under navnet <i>Slaraffenklang</i>.
</p>",[]
376546,Slesvigske Musikkorps,[],"<dl><dd><span typeof=""mw:File""><span></span></span> <i>Der er for få eller ingen kildehenvisninger i denne artikel, hvilket er et problem. Du kan hjælpe ved at angive troværdige kilder til de påstande, som fremføres i artiklen.</i></dd></dl>

<p><b>Slesvigske Musikkorps</b> (SMUK) er et af Forsvarets 3 fuldtidsprofessionelle musikkorps og består af 16 musikere, henholdsvis messingblæsere og slagtøjsspillere.  
</p><p>Musikkorpset repræsenterer Forsvaret ved en lang række arrangementer og koncerter både herhjemme og i udlandet. Som Forsvarets Musikalske Ambassadør deltager orkesteret årligt ved mere end 140 militære og civile arrangementer, herunder offentlige koncerter, militære parader og nationale mærkedage.  
</p><p>Slesvigske Musikkorps er kendt for sin store kunstneriske bredde og musikalske dybde. Først og fremmest er SMUK dog Forsvarets Musikalske Ambassadører og sikrer den musikalske ramme om Forsvarets aktiviteter. Det gælder ikke mindst, når der ved militære parader bliver sagt tak for indsatsen til Danske udsendte soldater, når Forsvaret byder velkommen til nye værnepligtige, når SMUK spiller julemusik i Afghanistan eller når SMUK tager imod kisten med en falden soldat. 
</p><p>Musikkorpsets historie strækker sig tilbage til 1778, hvor det blev oprettet sammen med <i>Slesvigske</i> Fodregiment. Siden dengang har musikkorpset været inde i en rivende udvikling lever derfor til fulde op til målsætningen om at afspejle Forsvaret som en moderne, men samtidig traditionsbærende virksomhed.
</p><p>Musikkorpset har dagligt til huse i Slesvigske Musikhus i Haderslev.  
</p>",[]
939166,Slægt (band),"['Adam Kjær Nielsen', 'Oskar J. Frederiksen', 'Olle Bergholz', 'Anders M. Jørgensen', 'Eik Bone']","<dl><dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se Slægt.</i> <small>(Se også artikler, som begynder med Slægt)</small></dd></dl>

<p><b>Slægt</b> er et dansk black heavy metal-band fra København. Slægt blev skabt som et soloprojekt af Oskar J. Frederiksen. I 2015 udsendte Slægt albummet <i>Ildsvanger</i>, hvor Oskar J. Frederiksen spillede alle instrumenter undtagen trommer, ligesom han lagde vokal til. På trommer var Adam Nielsen. Selvom <i>Ildsvanger</i> udkom i 2015, var materialet på albummet fra 2012-13.
</p><p>Efter <i>Ildsvanger</i> blev Slægt til et traditionelt band bestående af Oskar J. Frederiksen (vokal, guitar), Anders M. Jørgensen (guitar), Olle Bergholz (bas) og Adam CCsquele Nielsen (trommer).
</p>",['heavy metal']
418779,Smile (dansk band),[],"<dl><dd><span typeof=""mw:File""><span></span></span> <i>Der er for få eller ingen kildehenvisninger i denne artikel, hvilket er et problem. Du kan hjælpe ved at angive troværdige kilder til de påstande, som fremføres i artiklen.</i></dd>
<dd><span typeof=""mw:File""><span></span></span><i> For alternative betydninger, se Smile.</i> <small>(Se også artikler, som begynder med Smile)</small></dd></dl>
<p><b>SMILE</b> er et dansk band der opstod i 1971 i miljøet omkr. Vestjysk Musikkonservatorium i Esbjerg. 
</p><p><br>
Opr. besætning: 
</p>
<ul><li>Palle Sørensen (vocal)</li>
<li>Erik Waldejer (guit./vocal)</li>
<li>Henning Bach (bas,vocal)</li>
<li>Fl. Neergaard Petersen(trp.)</li>
<li>Verner Vork (trp.)</li>
<li>Finn Odderskov (sax.)</li>
<li>Per Rosenborg Eriksen (tromb.)</li>
<li>Allan Andersen (keyb.)</li>
<li>Poul Bjelke Laursen (dr.)</li></ul>
<p>Gruppen var inspireret af Chicago og Blood, Sweat &amp; Tears, men udmærkede sig med egne tekster og musik (Waldejer/Neergaard). Debut`en i Kunstpavillonen i Esbjerg vakte genlyd og fik DR til at producere to udsendelser – den ene direkte fra Karnappen i Aabenra, den anden en studieoptagelse i Radiohuset, Kbh., med Erik Moseholm som producer. 
</p><p>Manager Walther Klæbel (Danish Music Centre) hyrede – efter et brud i Burnin Red Ivanhoe – omgående Smile som nyt topnavn. Gr. spillede i Studenterforeningen, på Ø. Gasværk og i Falkoner Centret (sammen med Fairport Convention) inden optræden på den store scene i Roskilde i 1972.
</p><p>Da flere af medlemmerne var klassisk uddannede og fik faste ansættelser i symfoniorkestre, valgte Waldejer, Bach og Bjelke Laursen at fortsætte som kvartet – nu med Gert Kring (guit., keyb., vocal. Stilen blev mere inspireret af Queen, Crosby, Stills &amp; Nash, men gr. var fortsat selvforsynende med tekster og musik (Waldeir.) Gr. udsendte en meget rost LP, ""Smile"", sidst i 1972 og gav endnu en række koncerter, men blev opløst pga. uenigheder.<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden maj 2017)"">kilde mangler</span></i>]</sup>
</p>",[]
418466,Snake And Jet's Amazing Bullit Band,"['Snake', 'Jet', 'Laura Rathschau', '']","<p><b>Snake &amp; Jet's Amazing Bullet Band</b> er et indie rockband fra Danmark bestående af Thor Rasmussen og Thomas Frederiksen, som har eksisteret siden 2003.
</p><p>Snake &amp; Jet's lyd har elementer af blues, rock, punk og synthpop, alle med et retroskær over sig. Hvor deres lyd tidligere har været drevet af Hammondorgelet, stærkt inspireret af Hansson &amp; Karlsson er der på deres nyeste album <i>Stuff That Rotates</i> blevet mere plads til vokal medens orgel og guitar er trådt mere i baggrunden.
</p><p>Snake &amp; Jet har siden opstarten udgivet hjemmebrændte CD-R med artwork de selv, eller vennerne i kunstnergruppen Telefon Til Chefen (TTC) har kreeret.
</p><p>Således var en overvejende del af duoens bagkatalog allerede i omløb da duoen i 2007 skrev kontrakt med pladeselskabet Crunchy Frog.
</p><p>Før det var Snake &amp; Jet, siden dannelsen blevet et velrenommeret undergrundsnavn. På den konto lavede de bl.a. i 2006 en musikvideoudstilling hvor de havde fået kunstnere fra TTC til at lave musikvideoer til et antal af deres sange. Derudover gjorde de sig tilstrækkeligt bemærket til at blive engageret til en Coca-Cola-finansieret kampagne for upcoming danske musikere kaldet Takeoff der løb af stablen i 2007.
</p><p>I 2007 udgav Snake &amp; Jet’s Amazing Bullit Band deres debutalbum ’’X-Ray Spirit’’ som blev vel modtaget af den danske anmelderskare. Instrumenter som koklokke, mandolin og tværfløjte på en solid bund af orgel og trommer var medvirkende til at sangen ’Favourite’ blev netop dette på P3s program Det Elektriske Barometer
</p><p>I 2009 udgav Snake &amp; Jet deres opfølger Peace Boat som i udtryk udviklede sig i en mørkere og mere psykedelisk retning, dog stadig med energien der også var kendetegnede for debuten. Udvidelsen af deres udtryk med større fokus på vokaler og artrock-tendenser fik duoen anledning til at præsentere på den amerikanske branchefestival South by Southwest i Austin, Texas hvor de optrådte til ’Danish Dynamite Day Party’ med bl.a. PowerSolo, Efterklang og Choir of Young Believers.
</p><p>Efter en lidt længere pause end tidligere, udgav Snake &amp; Jet’s Amazing Bullit Band deres tredje album Stuff That Rotates som samlede op på de traditionelle tendenser Peace Boat havde åbnet op for. Med klare referencer til 70’ernes psykedeliske Rock lagde Snake &amp; Jet på dette album endnu mere vægt traditionel instrumentering og vokal. Stuff That Rotates, et album der har cirkulære bevægelser som overordnet tema, fik en blandet modtagelse i Danmark, men mødte anerkendelse i britiske magasiner som Artrocker, Clash og Line of Best Fit.
</p><p>Siden udgivelsen af ’Stuff That Rotates’ er Snake &amp; Jet’s Amazing Bullit Band, for hvad liveoptrædener angår blevet udvidet med bassist Laura Rathscahu.
</p>","['pop', 'rock', 'indie rock', 'punk', 'blues', 'synthpop']"
